"id_articulos";"activo";"serial_art";"plaqueta_art";"fecha_creacion";"fk_items";"fk_puesto";"fk_campaign";"fk_bodega";"fk_sede";"fk_tipo"
1693;"1";"VNALZTY";"001106";"2017-03-18";16;811;5;9;1;2
1694;"1";"V275720";"017421";"2017-03-18";16;812;5;9;1;2
1695;"1";"V255749";"000002";"2017-03-18";16;813;5;9;1;2
1696;"1";"V1PR753";"010108";"2017-03-18";16;814;5;9;1;2
1697;"1";"MJGMCNN";"024193";"2017-03-18";9;696;4;4;1;1
1698;"1";"MJPVE96";"020682";"2017-03-18";6;697;4;4;1;1
1699;"1";"REVISAR";"011334";"2017-03-18";99;1689;4;4;1;0
1700;"1";"REVISAR";"019718";"2017-03-18";99;1690;4;4;1;0
1701;"1";"MJEDVCR";"024504";"2017-03-18";9;698;4;4;1;1
1702;"1";"MJPVE17";"020668";"2017-03-18";6;699;4;4;1;1
1703;"1";"MJPVEJ0";"020634";"2017-03-18";6;700;4;4;1;1
1704;"1";"MJEDVFT";"014567";"2017-03-18";9;701;4;4;1;1
1705;"1";"MJERDPG";"008892";"2017-03-18";9;702;4;4;1;1
1706;"1";"MJEDPZK";"010251";"2017-03-18";9;703;4;4;1;1
1707;"1";"MJPWH49";"020601";"2017-03-18";6;704;4;4;1;1
1708;"1";"MJPWH80";"018406";"2017-03-18";6;705;4;4;1;1
1709;"1";"MJ018XT2";"024042";"2017-03-18";12;706;4;4;1;1
1710;"1";"REVISAR";"024056";"2017-03-18";99;1700;15;4;1;0
1711;"1";"MJEDTWD";"024600";"2017-03-18";9;707;4;4;1;1
1712;"1";"MJEDVEH";"024169";"2017-03-18";9;708;4;4;1;1
1713;"1";"REVISAR";"014762";"2017-03-18";99;1703;4;4;1;0
1714;"1";"MJZHH57";"024014";"2017-03-18";6;709;4;4;1;1
1715;"1";"MJPVF03";"024555";"2017-03-18";6;710;4;4;1;1
1716;"1";"MJEDTWV";"024187";"2017-03-18";9;711;4;4;1;1
1717;"1";"REVISAR";"024099";"2017-03-18";99;1707;4;4;1;0
1718;"1";"MJEDRAT";"011196";"2017-03-18";9;712;6;4;1;1
1719;"1";"MJEDTZZ";"017458";"2017-03-18";9;713;6;4;1;1
1720;"1";"MJEDZ8H";"012790";"2017-03-18";9;714;6;4;1;1
1721;"1";"MJ018X58";"024551";"2017-03-18";12;715;6;4;1;1
1722;"1";"MJEDRCH";"024548";"2017-03-18";9;716;6;4;1;1
1723;"1";"MJGMCNW";"024162";"2017-03-18";9;717;6;4;1;1
1724;"1";"MJEDVMG";"017436";"2017-03-18";9;718;6;4;1;1
1725;"1";"MJEDYNO";"024159";"2017-03-18";9;719;6;4;1;1
1726;"1";"MJEDVDP";"019717";"2017-03-18";9;720;8;4;1;1
1727;"1";"MJGMCRE";"012768";"2017-03-18";9;721;8;4;1;1
1728;"1";"MJEDVGF";"017439";"2017-03-18";9;722;8;4;1;1
1729;"1";"MJEDVEZ";"024137";"2017-03-18";9;723;8;4;1;1
1730;"1";"MJGMCRA";"024178";"2017-03-18";9;724;8;4;1;1
1731;"1";"MJGMCPA";"024025";"2017-03-18";9;725;8;4;1;1
1732;"1";"MJEDTVH";"011309";"2017-03-18";9;726;8;4;1;1
1733;"1";"MJEDVCN";"024135";"2017-03-18";9;727;8;4;1;1
1734;"1";"MJGMCNN";"024301";"2017-03-18";9;728;8;4;1;1
1735;"1";"MJEDTTM";"011227";"2017-03-18";9;729;8;4;1;1
1736;"1";"MJEDVMD";"014524";"2017-03-18";9;730;8;4;1;1
1737;"1";"MJEDVKT";"024353";"2017-03-18";9;731;6;4;1;1
1738;"1";"MJEDZBV";"017491";"2017-03-18";9;732;6;4;1;1
1739;"1";"MJEDPXV";"024173";"2017-03-18";9;733;6;4;1;1
1740;"1";"MJEDVNP";"024161";"2017-03-18";9;734;6;4;1;1
1741;"1";"MJEDVMK";"011228";"2017-03-18";9;735;6;4;1;1
1742;"1";"MJEDRDR";"024186";"2017-03-18";9;736;6;4;1;1
1743;"1";"MJGMCRK";"014772";"2017-03-18";9;737;6;4;1;1
1744;"1";"MJEDTXH";"024177";"2017-03-18";9;738;6;4;1;1
1745;"1";"MJEDTWK";"024932";"2017-03-18";9;739;6;4;1;1
1746;"1";"MJEDVFK";"024163";"2017-03-18";9;740;6;4;1;1
1747;"1";"MJEDTRT";"024339";"2017-03-18";9;741;6;4;1;1
1748;"1";"MJEDVFM";"024342";"2017-03-18";9;742;6;4;1;1
1749;"1";"MJBFWZP";"017432";"2017-03-18";2;743;6;4;1;1
1750;"1";"MJEDRDZ";"024774";"2017-03-18";9;744;6;4;1;1
1751;"1";"MJEDTXD";"024172";"2017-03-18";9;745;6;4;1;1
1752;"1";"MJEDTZM";"018436";"2017-03-18";9;746;6;4;1;1
1753;"1";"REVISAR";"024090";"2017-03-18";9;747;6;4;1;1
1754;"1";"MJEDPYH";"014742";"2017-03-18";9;748;6;4;1;1
1755;"1";"MJGMCMZ";"024168";"2017-03-18";9;749;6;4;1;1
1756;"1";"MJGMCPU";"014752";"2017-03-18";9;750;6;4;1;1
1757;"1";"MJGMCMT";"024081";"2017-03-18";9;751;6;4;1;1
1758;"1";"MJEDVHC";"024170";"2017-03-18";9;752;6;4;1;1
1759;"1";"MJEDTZN";"024190";"2017-03-18";9;753;6;4;1;1
1760;"1";"MXJ943026S";"014951";"2017-03-18";99;1750;6;4;1;0
1761;"1";"MJEDTPZ";"024164";"2017-03-18";9;754;6;4;1;1
1762;"1";"MJEDVED";"024089";"2017-03-18";9;755;6;4;1;1
1763;"1";"MJEDVDE";"024088";"2017-03-18";9;756;6;4;1;1
1764;"1";"MJO10XW7";"015745";"2017-03-18";9;757;6;4;1;1
1765;"1";"MJEDRCP";"024085";"2017-03-18";9;758;6;4;1;1
1766;"1";"MJBFWZK";"018487";"2017-03-18";2;759;6;4;1;1
1767;"1";"MJEDZBV";"024882";"2017-03-18";9;760;6;4;1;1
1768;"1";"MJEDTPX";"024083";"2017-03-18";9;761;6;4;1;1
1769;"1";"MJEDTZC";"024171";"2017-03-18";9;762;6;4;1;1
1770;"1";"MJEDVCT";"024530";"2017-03-18";9;763;6;4;1;1
1771;"1";"MJEDVEL";"024780";"2017-03-18";9;764;6;4;1;1
1772;"1";"MJEDRBA";"024302";"2017-03-18";9;765;6;4;1;1
1773;"1";"MJEDTVA";"012717";"2017-03-18";9;766;6;4;1;1
1774;"1";"MJGMCRG";"014757";"2017-03-18";9;767;6;4;1;1
1775;"1";"MJGMCRF";"024531";"2017-03-18";9;768;6;4;1;1
1776;"1";"MJGMCNM";"017430";"2017-03-18";9;769;5;9;1;1
1778;"1";"MJEDYMF";"024074";"2017-03-18";9;770;5;9;1;1
1779;"1";"MJGMCRH";"024599";"2017-03-18";9;771;5;9;1;1
1780;"1";"MJGMCMW";"014739";"2017-03-18";9;772;5;9;1;1
1781;"1";"MJ018XX6";"019859";"2017-03-18";12;773;5;9;1;1
1782;"1";"MJPWH32";"002337";"2017-03-18";6;774;5;9;1;1
1783;"1";"MJEDTWT";"024060";"2017-03-18";9;775;5;9;1;1
1784;"1";"MJEDVFD";"024066";"2017-03-18";9;776;5;9;1;1
1785;"1";"MJEDTZB";"024307";"2017-03-18";9;777;5;9;1;1
1786;"1";"MJGMCRN";"024063";"2017-03-18";9;778;5;9;1;1
1787;"1";"MJPWH83";"017420";"2017-03-18";6;779;5;9;1;1
1788;"1";"MJEDTWA";"017418";"2017-03-18";9;780;5;9;1;1
1789;"1";"MJEDTRX";"014763";"2017-03-18";9;781;5;9;1;1
1790;"1";"MJPVE14";"024308";"2017-03-18";6;782;5;9;1;1
1791;"1";"MJGMCNC";"011487";"2017-03-18";9;783;5;9;1;1
1792;"1";"MJEDTWL";"024073";"2017-03-18";9;784;5;9;1;1
1793;"1";"MJVDDD2";"024611";"2017-03-18";7;785;5;9;1;1
1794;"1";"MJEDTWA";"012770";"2017-03-18";9;786;5;9;1;1
1795;"1";"MJEDMK";"019909";"2017-03-18";9;787;5;9;1;1
1796;"1";"MJ6MCRB";"024064";"2017-03-18";9;788;5;9;1;1
1797;"1";"MJPWA76";"024141";"2017-03-18";6;789;5;9;1;1
1798;"1";"10WZ35553218";"039014";"2017-03-18";99;1787;4;4;1;0
1799;"1";"V9-0070XH";"015754";"2017-03-18";20;815;13;10;1;2
1800;"1";"V9-006ZY6";"018435";"2017-03-18";20;816;13;10;1;2
1801;"1";"V90-0070WM";"014976";"2017-03-18";20;817;13;10;1;2
1802;"1";"VNB1N9P";"024549";"2017-03-18";19;818;13;10;1;2
1803;"1";"V1BM605";"017519";"2017-03-18";16;819;13;10;1;2
1804;"1";"V9-0070X7";"014993";"2017-03-18";20;820;13;10;1;2
1805;"1";"V9-006ZK3";"015747";"2017-03-18";20;821;13;10;1;2
1806;"1";"V9-006ZY1";"017217";"2017-03-18";20;822;13;10;1;2
1807;"1";"V9-006ZYT";"017600";"2017-03-18";20;823;13;10;1;2
1808;"1";"V9-0070XX";"014977";"2017-03-18";20;824;13;10;1;2
1809;"1";"V9-0070M9";"014975";"2017-03-18";20;825;13;10;1;2
1810;"1";"V9-006Z7Y";"015749";"2017-03-18";20;826;13;10;1;2
1811;"1";"V1ZT587";"008758";"2017-03-18";16;827;13;10;1;2
1812;"1";"V9-0070X6";"015752";"2017-03-18";20;828;13;10;1;2
1813;"1";"V9-0070X4";"014971";"2017-03-18";20;829;13;10;1;2
1814;"1";"V90-070WW";"015748";"2017-03-18";20;830;13;10;1;2
1815;"1";"NVNA4R4X";"024098";"2017-03-18";19;831;13;10;1;2
1816;"1";"V90070XC";"014984";"2017-03-18";20;832;13;10;1;2
1817;"1";"V9-006ZXF";"017567";"2017-03-18";20;833;13;10;1;2
1818;"1";"CNC038NNB3";"002018";"2017-03-18";23;834;13;10;1;2
1819;"1";"V335787";"024537";"2017-03-18";17;835;13;11;1;2
1820;"1";"V1BCP29";"010072";"2017-03-18";16;836;13;11;1;2
1821;"1";"V1BMC70";"010302";"2017-03-18";16;837;13;11;1;2
1822;"1";"V256709";"000147";"2017-03-18";16;838;13;11;1;2
1823;"1";"V1ZT559";"010020";"2017-03-18";16;839;13;11;1;2
1824;"1";"V1BCP74";"010067";"2017-03-18";16;840;13;11;1;2
1825;"1";"V1BMG10";"010309";"2017-03-18";16;841;13;11;1;2
1826;"1";"V9-0070W3";"024538";"2017-03-18";20;842;13;11;1;2
1827;"1";"V1ALF30";"024086";"2017-03-18";16;843;13;11;1;2
1828;"1";"V1PP889";"010066";"2017-03-18";16;844;13;11;1;2
1829;"1";"V1ALH98";"024642";"2017-03-18";16;845;13;11;1;2
1830;"1";"V255723";"000144";"2017-03-18";16;846;13;11;1;2
1831;"1";"V1PR686";"010245";"2017-03-18";16;847;13;11;1;2
1832;"1";"VNABY67";"024550";"2017-03-18";19;848;13;11;1;2
1833;"1";"V1PR707";"000155";"2017-03-18";16;849;13;11;1;2
1836;"1";"V1ALK73";"010418";"2017-03-18";16;850;13;12;1;2
1837;"1";"VNALZT5";"018403";"2017-03-18";19;851;13;12;1;2
1838;"1";"V335814";"018416";"2017-03-18";17;852;13;12;1;2
1839;"1";"V256464";"000172";"2017-03-18";16;853;13;12;1;2
1840;"1";"V1PR694";"017522";"2017-03-18";16;854;13;12;1;2
1841;"1";"V1KTB41";"012789";"2017-03-18";16;855;13;12;1;2
1843;"1";"V1BCR01";"010126";"2017-03-18";16;856;13;12;1;2
1844;"1";"VNAC25W";"024197";"2017-03-18";19;857;13;12;1;2
1845;"1";"REVISAR";"024196";"2017-03-18";99;1831;13;12;1;0
1846;"1";"REVISAR";"015746";"2017-03-18";20;858;13;12;1;2
1847;"1";"VNABZRD";"000880";"2017-03-18";19;859;13;12;1;2
1848;"1";"VNALZTH";"001122";"2017-03-18";19;860;13;12;1;2
1849;"1";"V1ZT555";"010102";"2017-03-18";16;861;13;12;1;2
1850;"1";"VNABYN9";"018440";"2017-03-18";19;862;13;12;1;2
1851;"1";"VNABWMD";"001783";"2017-03-18";19;863;13;12;1;2
1852;"1";"VNA4D7T";"001688";"2017-03-18";19;864;13;12;1;2
1853;"1";"VNAC1W3";"001656";"2017-03-18";19;865;13;12;1;2
1854;"1";"VNAC13L";"001779";"2017-03-18";19;866;13;13;1;2
1855;"1";"VNABWPA";"001785";"2017-03-18";19;867;13;13;1;2
1856;"1";"CNC038NQDW";"001999";"2017-03-18";99;1842;13;13;1;0
1857;"1";"V255552";"000216";"2017-03-18";16;868;13;13;1;2
1858;"1";"V1ZT568";"024546";"2017-03-18";16;869;13;13;1;2
1859;"1";"V9-0032BX";"017518";"2017-03-18";20;870;13;13;1;2
1860;"1";"V9-006ZXT";"015714";"2017-03-18";20;871;13;13;1;2
1861;"1";"V9-006YFP";"014957";"2017-03-18";20;872;13;13;1;2
1862;"1";"VNABZRT";"010004";"2017-03-18";19;873;13;13;1;2
1863;"1";"V9-006YF9";"015716";"2017-03-18";20;874;13;13;1;2
1864;"1";"VNALZT2";"001112";"2017-03-18";19;875;13;13;1;2
1865;"1";"V1PR619";"011249";"2017-03-18";16;876;13;13;1;2
1866;"1";"VNABZT1";"000955";"2017-03-18";19;877;13;13;1;2
1867;"1";"V1BCR00";"010063";"2017-03-18";16;878;13;13;1;2
1868;"1";"V1ZT620";"010029";"2017-03-18";16;879;13;13;1;2
1869;"1";"VNA4D8H";"001740";"2017-03-18";19;880;13;13;1;2
1870;"1";"V1PR674";"010096";"2017-03-18";16;881;13;13;1;2
1871;"1";"V1BMB57";"024768";"2017-03-18";16;882;13;14;1;2
1872;"1";"V1BCM51";"010368";"2017-03-18";16;883;13;14;1;2
1873;"1";"V1ZT547";"010289";"2017-03-18";16;884;13;14;1;2
1874;"1";"V1BMF62";"010366";"2017-03-18";16;885;13;14;1;2
1875;"1";"V1PR677";"010117";"2017-03-18";16;886;13;14;1;2
1876;"1";"V1BMF63";"010291";"2017-03-18";16;887;13;14;1;2
1877;"1";"V1BMF65";"010373";"2017-03-18";16;888;13;14;1;2
1878;"1";"V1BMB43";"024764";"2017-03-18";16;889;13;14;1;2
1879;"1";"V1ZT582";"010308";"2017-03-18";16;890;13;14;1;2
1880;"1";"V1ALK72";"018484";"2017-03-18";16;891;13;14;1;2
1881;"1";"V1BCP22";"010370";"2017-03-18";16;892;13;14;1;2
1882;"1";"V1ZT537";"010371";"2017-03-18";16;893;13;14;1;2
1883;"1";"V1PR680";"010073";"2017-03-18";16;894;13;14;1;2
1884;"1";"V1PR656";"018488";"2017-03-18";16;895;13;14;1;2
1885;"1";"V1PR690";"010292";"2017-03-18";16;896;13;14;1;2
1886;"1";"V1ZT629";"018413";"2017-03-18";16;897;13;14;1;2
1887;"1";"V1ALK09";"024556";"2017-03-18";16;898;13;14;1;2
1888;"1";"V1PR729";"010268";"2017-03-18";16;899;13;14;1;2
1889;"1";"V255744";"024757";"2017-03-18";16;900;13;14;1;2
1890;"1";"V1BMF66";"010290";"2017-03-18";16;901;13;14;1;2
1891;"1";"MJPWH35";"024783";"2017-03-18";6;790;13;10;1;1
1892;"1";"MJYE005";"024152";"2017-03-18";4;791;13;10;1;1
1893;"1";"MJPWA26";"017525";"2017-03-18";6;792;13;10;1;1
1894;"1";"MJVDDAD";"024338";"2017-03-18";7;793;13;10;1;1
1895;"1";"MJYE071";"010005";"2017-03-18";4;794;13;10;1;1
1896;"1";"MJPVZ05";"024540";"2017-03-18";6;795;13;10;1;1
1897;"1";"MJYE006";"001876";"2017-03-18";4;796;13;10;1;1
1898;"1";"MJPBF04";"024782";"2017-03-18";6;797;13;10;1;1
1899;"1";"MJPVF22";"024785";"2017-03-18";6;798;13;10;1;1
1900;"1";"MJPVE99";"024542";"2017-03-18";6;799;13;10;1;1
1901;"1";"MJPWF16";"000815";"2017-03-18";6;800;13;10;1;1
1902;"1";"MJYE039";"001703";"2017-03-18";4;801;13;10;1;1
1903;"1";"REVISAR";"019874";"2017-03-18";99;1889;13;10;1;0
1904;"1";"MJYE036";"024146";"2017-03-18";4;802;13;10;1;1
1905;"1";"MJVDDM4";"024543";"2017-03-18";7;803;13;10;1;1
1906;"1";"MJYE885";"024093";"2017-03-18";4;804;13;11;1;1
1907;"1";"MJVDDN7";"024094";"2017-03-18";7;805;13;11;1;1
1908;"1";"MJVDDP3";"024095";"2017-03-18";7;806;13;11;1;1
1909;"1";"MJPWH94";"019872";"2017-03-18";6;807;13;11;1;1
1910;"1";"MXL04018TV";"019850";"2017-03-18";99;1896;13;11;1;0
1911;"1";"MXL0390XMW";"024036";"2017-03-18";99;1897;13;11;1;0
1912;"1";"MJVDDF4";"017204";"2017-03-18";7;808;13;11;1;1
1913;"1";"MJPWH23";"018482";"2017-03-18";6;809;13;11;1;1
1914;"1";"MXL04001CJ";"012741";"2017-03-18";99;1900;13;11;1;0
1915;"1";"MXL0400144";"002019";"2017-03-18";99;1901;13;11;1;0
1916;"1";"MXL0400198";"019901";"2017-03-18";99;1902;13;11;1;0
1917;"1";"MJPVE20";"016301";"2017-03-18";6;810;13;11;1;1
1918;"1";"MJPWH90";"001438";"2017-03-18";6;811;13;11;1;1
1919;"1";"MJPZD73";"024133";"2017-03-18";6;812;13;11;1;1
1921;"1";"MJPWQ00";"011233";"2017-03-18";6;813;13;12;1;1
1922;"1";"MXJ8390DJ6";"017521";"2017-03-18";99;1907;13;12;1;0
1923;"1";"MJVDDG2";"024148";"2017-03-18";7;814;13;12;1;1
1924;"1";"MXL039XNS";"011116";"2017-03-18";99;1909;13;12;1;0
1925;"1";"MJPZD14";"012714";"2017-03-18";6;815;13;12;1;1
1926;"1";"MJPVE09";"018480";"2017-03-18";6;816;13;12;1;1
1927;"1";"MJYE890";"024143";"2017-03-18";4;817;13;12;1;1
1928;"1";"MJPWK30";"024791";"2017-03-18";6;818;13;12;1;1
1929;"1";"MJYE078";"024533";"2017-03-18";4;819;13;12;1;1
1930;"1";"MJVDDH7";"015776";"2017-03-18";7;820;13;12;1;1
1931;"1";"MJYE068";"011552";"2017-03-18";4;821;13;12;1;1
1932;"1";"MXJ9430277";"018437";"2017-03-18";99;1917;13;12;1;0
1933;"1";"MJPW635";"024534";"2017-03-18";6;822;13;12;1;1
1934;"1";"MJPWF24";"024150";"2017-03-18";99;1919;13;12;1;0
1935;"1";"MJVDDK0";"024535";"2017-03-18";7;823;13;12;1;1
1936;"1";"MJZKH64";"024142";"2017-03-18";4;824;13;12;1;1
1937;"1";"MJPWF85";"024536";"2017-03-18";6;825;13;12;1;1
1938;"1";"MJVDCX4";"018481";"2017-03-18";7;826;13;13;1;1
1939;"1";"MJYE069";"024127";"2017-03-18";4;827;13;13;1;1
1940;"1";"MJVDDE1";"024506";"2017-03-18";7;828;13;13;1;1
1941;"1";"MJ018Y2L";"024278";"2017-03-18";12;829;13;13;1;1
1943;"1";"MJVDDK1";"017560";"2017-03-18";7;830;13;13;1;1
1944;"1";"MXL040015Q";"012757";"2017-03-18";10;831;13;13;1;1
1945;"1";"MJVDDM0";"011255";"2017-03-18";7;832;13;13;1;1
1946;"1";"MJVDDN5";"000143";"2017-03-18";7;833;13;13;1;1
1947;"1";"MJVDDA4";"024865";"2017-03-18";7;834;13;13;1;1
1948;"1";"MJVDDA6";"010007";"2017-03-18";7;835;13;13;1;1
1950;"1";"MJVKTK2";"017456";"2017-03-18";7;836;13;13;1;1
1951;"1";"REVISAR";"015732";"2017-03-18";12;837;13;13;1;1
1952;"1";"MJYE982";"011311";"2017-03-18";4;838;13;13;1;1
1953;"1";"MJXY3D2CF";"024022";"2017-03-18";99;1936;13;13;1;0
1954;"1";"MJ018XS5";"014980";"2017-03-18";12;839;13;13;1;1
1955;"1";"MJYE065";"017517";"2017-03-18";4;840;13;14;1;1
1957;"1";"MJPWK12";"000888";"2017-03-18";6;841;13;14;1;1
1958;"1";"MJ018Y28";"017205";"2017-03-18";12;842;13;14;1;1
1959;"1";"MJPVZ13";"001083";"2017-03-18";6;843;13;14;1;1
1960;"1";"REVISAR";"014956";"2017-03-18";99;1942;13;14;1;0
1961;"1";"MJPWF83";"024767";"2017-03-18";6;844;13;14;1;1
1962;"1";"MX14001C5";"024037";"2017-03-18";99;1944;13;14;1;0
1963;"1";"MJZKX65";"024759";"2017-03-18";6;845;13;14;1;1
1964;"1";"MJPWH95";"018485";"2017-03-18";6;846;13;14;1;1
1965;"1";"MJPWF99";"024553";"2017-03-18";6;847;13;14;1;1
1966;"1";"MJPWA85";"018420";"2017-03-18";6;848;13;14;1;1
1967;"1";"MJPVY94";"000843";"2017-03-18";6;849;13;14;1;1
1968;"1";"MJYE661";"019887";"2017-03-18";4;850;13;14;1;1
1969;"1";"MJYE074";"014703";"2017-03-18";4;851;13;14;1;1
1970;"1";"MPWK13";"011230";"2017-03-18";6;852;13;14;1;1
1971;"1";"MJVDCV4";"016452";"2017-03-18";7;853;13;14;1;1
1972;"1";"MJPWH42";"020691";"2017-03-18";6;854;13;14;1;1
1973;"1";"REVISAR";"018417";"2017-03-18";99;1955;13;14;1;0
1974;"1";"MJVDDF1";"024758";"2017-03-18";7;855;13;14;1;1
1975;"1";"VNABZT6";"000825";"2017-03-18";19;902;4;8;1;2
1976;"1";"VNAC00V";"000828";"2017-03-18";19;903;4;8;1;2
1977;"1";"VNAC28T";"000822";"2017-03-18";19;904;4;8;1;2
1978;"1";"VNABYMC";"000816";"2017-03-18";19;905;4;8;1;2
1979;"1";"VNALZVK";"000819";"2017-03-18";19;906;4;8;1;2
1980;"1";"VNABZRK";"000813";"2017-03-18";19;907;4;8;1;2
1981;"1";"MJ018XSO";"017553";"2017-03-18";12;856;4;8;1;1
1982;"1";"MJ018Y19";"017569";"2017-03-18";12;857;4;8;1;1
1983;"1";"MJ018X56";"017552";"2017-03-18";12;858;4;8;1;1
1984;"1";"MJ018Y2E";"015751";"2017-03-18";12;859;4;8;1;1
1985;"1";"MJ018XVY";"015741";"2017-03-18";12;860;4;8;1;1
1986;"1";"MJ018XT9";"015719";"2017-03-18";12;861;4;8;1;1
1987;"1";"081620301063";"024668";"2017-03-18";14;1969;4;8;1;3
1988;"1";"081620302575";"014902";"2017-03-18";14;1970;4;8;1;3
1989;"1";"081620301035";"014877";"2017-03-18";14;1971;4;8;1;3
1990;"1";"081621302999";"014691";"2017-03-18";14;1972;4;8;1;3
1991;"1";"081636604256";"014910";"2017-03-18";14;1973;4;8;1;3
1992;"1";"081621303005";"024661";"2017-03-18";14;1974;4;8;1;3
1993;"1";"909090";"202020";"2017-04-19";3;862;5;9;1;1
1994;"1";"909090";"909090";"2017-04-19";2;863;6;3;1;1
1997;"1";"909090";"909091";"2017-04-19";3;864;6;3;1;1
2004;"2";"909092";"909092";"2017-04-19";2;865;4;7;1;1
2006;"1";"010107";"010107";"2017-04-23";3;866;11;6;1;1
2007;"1";"808080";"808080";"2017-04-24";9;867;7;5;1;1
2008;"1";"187990";"187990";"2017-04-24";12;868;11;6;1;1
2009;"1";"777777";"777777";"2017-06-10";1;869;6;8;1;1
2011;"1";"333333";"333333";"2017-06-24";12;1983;9;1;1;12
2013;"1";"808081";"343434";"2017-06-24";14;1984;12;2;1;3
2014;"1";"484848";"484848";"2017-06-28";9;870;15;3;1;1
2015;"1";"494949";"494949";"2017-06-28";9;871;15;3;1;1
2016;"1";"474849";"474849";"2017-07-05";5;872;13;14;1;1
2017;"1";"434343";"434343";"2017-07-05";6;873;16;10;1;1
